length,num_semicolons,has_sql_keywords,num_special_chars,has_http_methods
47,0,0,7,0
164,0,1,27,0
156,0,1,26,0
140,0,1,26,0
132,0,1,25,0
99,0,0,11,0
91,0,0,10,0
68,0,0,8,0
77,0,0,8,0
168,0,1,30,0
160,0,1,29,0
177,0,1,36,0
169,0,1,35,0
105,0,0,15,0
97,0,0,14,0
64,0,0,8,0
312,0,0,42,0
304,0,0,41,0
311,0,0,42,0
303,0,0,41,0
83,0,0,11,0
75,0,0,10,0
85,0,0,9,0
56,0,0,7,0
68,0,0,8,0
63,0,0,7,0
335,0,0,46,0
327,0,0,45,0
335,0,0,45,0
327,0,0,44,0
95,0,0,10,0
74,0,0,8,0
72,0,0,8,0
85,0,0,9,0
79,0,0,8,0
78,0,0,9,0
187,0,0,27,0
179,0,0,26,0
178,0,1,33,0
170,0,1,32,0
142,0,0,25,0
134,0,0,24,0
140,0,0,24,0
132,0,0,23,0
129,0,0,19,0
121,0,0,18,0
126,0,0,18,0
118,0,0,17,0
94,0,0,14,0
86,0,0,13,0
79,0,0,10,0
71,0,0,9,0
130,0,0,14,0
122,0,0,13,0
99,0,0,11,0
91,0,0,10,0
77,0,0,8,0
350,0,0,48,0
342,0,0,47,0
410,0,1,66,0
402,0,1,65,0
349,0,0,50,0
341,0,0,49,0
348,0,0,47,0
340,0,0,46,0
74,0,0,10,0
65,0,0,7,0
416,0,1,64,0
408,0,1,63,0
382,0,1,59,0
374,0,1,58,0
343,0,0,49,0
335,0,0,48,0
343,0,0,47,0
335,0,0,46,0
68,0,0,8,0
50,0,0,7,0
85,0,0,9,0
84,0,0,9,0
139,0,0,23,0
131,0,0,22,0
137,0,0,22,0
129,0,0,21,0
206,0,0,26,0
198,0,0,25,0
131,0,0,19,0
123,0,0,18,0
129,0,0,18,0
121,0,0,17,0
132,0,1,23,0
124,0,1,22,0
79,0,0,10,0
71,0,0,9,0
77,0,0,8,0
90,0,0,10,0
170,0,0,21,0
162,0,0,20,0
130,0,0,14,0
122,0,0,13,0
99,0,0,11,0
91,0,0,10,0
61,0,0,8,0
166,0,0,21,0
158,0,0,20,0
108,0,0,17,0
100,0,0,16,0
313,0,0,42,0
305,0,0,41,0
368,0,0,47,0
360,0,0,46,0
323,0,0,45,0
315,0,0,44,0
309,0,0,41,0
301,0,0,40,0
46,0,0,7,0
74,0,0,10,0
138,0,0,15,0
130,0,0,14,0
83,0,0,11,0
75,0,0,10,0
83,0,0,10,0
41,0,0,5,0
49,0,0,6,0
68,0,0,8,0
331,0,0,44,0
323,0,0,43,0
332,0,0,44,0
324,0,0,43,0
329,0,0,43,0
321,0,0,42,0
64,0,0,8,0
85,0,0,9,0
38,0,0,5,0
92,0,0,9,0
47,0,0,6,0
199,0,1,38,0
191,0,1,37,0
135,0,0,23,0
127,0,0,22,0
134,0,0,22,0
126,0,0,21,0
175,0,0,28,0
167,0,0,27,0
137,0,0,19,0
129,0,0,18,0
135,0,0,18,0
127,0,0,17,0
121,0,1,20,0
113,0,1,19,0
79,0,0,10,0
71,0,0,9,0
97,0,0,9,0
159,0,0,16,0
151,0,0,15,0
115,0,1,19,0
107,0,1,18,0
41,0,0,5,0
69,0,0,7,0
49,0,0,6,0
46,0,0,6,0
137,0,1,24,0
129,0,1,23,0
382,0,0,55,0
374,0,0,54,0
307,0,0,43,0
299,0,0,42,0
309,0,0,43,0
301,0,0,42,0
91,0,0,9,0
85,0,0,12,0
77,0,0,11,0
122,0,1,23,0
114,0,1,22,0
83,0,0,11,0
75,0,0,10,0
82,0,0,9,0
98,0,0,10,0
71,0,0,8,0
373,0,1,59,0
365,0,1,58,0
359,0,1,56,0
351,0,1,55,0
326,0,0,45,0
318,0,0,44,0
310,0,0,43,0
302,0,0,42,0
49,0,0,6,0
64,0,0,8,0
139,0,0,23,0
131,0,0,22,0
140,0,0,24,0
132,0,0,23,0
199,0,1,37,0
191,0,1,36,0
133,0,0,19,0
125,0,0,18,0
131,0,0,18,0
123,0,0,17,0
142,0,0,18,0
134,0,0,17,0
82,0,0,11,0
74,0,0,10,0
79,0,0,10,0
71,0,0,9,0
184,0,0,24,0
176,0,0,23,0
99,0,0,11,0
91,0,0,10,0
64,0,0,8,0
104,0,0,15,0
96,0,0,14,0
102,0,0,14,0
94,0,0,13,0
64,0,0,8,0
296,0,0,40,0
288,0,0,39,0
297,0,0,40,0
289,0,0,39,0
88,0,0,10,0
88,0,0,9,0
79,0,0,10,0
340,0,0,45,1
332,0,0,44,1
366,0,0,44,0
358,0,0,43,0
319,0,0,41,0
311,0,0,40,0
320,0,0,41,0
312,0,0,40,0
88,0,0,9,0
86,0,0,9,0
147,0,0,26,0
139,0,0,25,0
134,0,0,22,0
126,0,0,21,0
199,0,1,35,0
191,0,1,34,0
138,0,0,22,0
130,0,0,21,0
134,0,0,19,0
126,0,0,18,0
51,0,0,7,0
83,0,0,11,0
75,0,0,10,0
93,0,0,14,0
85,0,0,13,0
79,0,0,10,0
71,0,0,9,0
77,0,0,8,0
90,0,0,10,0
99,0,0,11,0
91,0,0,10,0
85,0,0,9,0
154,0,0,19,0
146,0,0,18,0
105,0,0,15,0
97,0,0,14,0
108,0,0,16,0
100,0,0,15,0
317,0,0,43,0
309,0,0,42,0
74,0,0,10,0
135,0,1,20,0
127,0,1,19,0
83,0,0,11,0
75,0,0,10,0
63,0,0,7,0
397,0,1,59,0
389,0,1,58,0
339,0,0,43,0
331,0,0,42,0
340,0,0,43,0
332,0,0,42,0
56,0,0,6,0
75,0,0,8,0
88,0,0,9,0
46,0,0,6,0
141,0,0,23,0
133,0,0,22,0
150,0,0,26,0
142,0,0,25,0
139,0,0,23,0
131,0,0,22,0
137,0,0,22,0
129,0,0,21,0
185,0,1,34,0
177,0,1,33,0
129,0,0,19,0
121,0,0,18,0
126,0,0,18,0
118,0,0,17,0
78,0,0,11,0
70,0,0,10,0
172,0,1,30,0
164,0,1,29,0
95,0,0,14,1
87,0,0,13,1
99,0,0,11,0
91,0,0,10,0
172,0,0,22,0
164,0,0,21,0
103,0,0,17,0
95,0,0,16,0
109,0,0,17,0
101,0,0,16,0
107,0,0,16,0
99,0,0,15,0
308,0,0,41,0
300,0,0,40,0
305,0,0,40,0
297,0,0,39,0
71,0,0,11,0
63,0,0,10,0
83,0,0,11,0
75,0,0,10,0
67,0,0,8,0
78,0,0,9,0
321,0,0,45,0
313,0,0,44,0
78,0,0,9,0
51,0,0,6,0
700,0,0,133,0
692,0,0,132,0
156,0,1,29,0
148,0,1,28,0
139,0,0,23,0
131,0,0,22,0
137,0,0,22,0
129,0,0,21,0
694,0,0,130,0
686,0,0,129,0
142,0,0,20,0
134,0,0,19,0
131,0,0,19,0
123,0,0,18,0
143,0,1,26,0
135,0,1,25,0
79,0,0,10,0
71,0,0,9,0
62,0,0,8,0
103,0,0,12,0
95,0,0,11,0
127,0,1,19,0
119,0,1,18,0
99,0,0,11,0
91,0,0,10,0
105,0,0,15,0
97,0,0,14,0
103,0,0,14,0
95,0,0,13,0
57,0,0,7,0
74,0,0,10,0
632,0,0,121,0
624,0,0,120,0
83,0,0,11,0
75,0,0,10,0
73,0,0,10,0
87,0,0,10,0
67,0,0,8,0
69,0,0,7,0
348,0,0,52,0
340,0,0,51,0
325,0,0,45,0
317,0,0,44,0
327,0,0,45,0
319,0,0,44,0
54,0,0,7,0
69,0,0,8,0
50,0,0,7,0
64,0,0,8,0
65,0,0,7,0
76,0,0,8,0
194,0,1,40,0
186,0,1,39,0
143,0,0,25,0
135,0,0,24,0
70,0,0,8,0
148,0,0,19,0
140,0,0,18,0
134,0,0,19,0
126,0,0,18,0
132,0,0,18,0
124,0,0,17,0
79,0,0,10,0
71,0,0,9,0
47,0,0,7,0
85,0,0,9,0
99,0,0,11,0
91,0,0,10,0
67,0,0,9,0
163,0,0,20,0
155,0,0,19,0
108,0,0,16,0
100,0,0,15,0
41,0,0,5,0
333,0,1,50,0
325,0,1,49,0
303,0,0,42,0
295,0,0,41,0
298,0,0,41,0
290,0,0,40,0
84,0,0,9,0
89,0,0,10,0
156,0,1,30,0
148,0,1,29,0
83,0,0,11,0
75,0,0,10,0
47,0,0,6,0
178,0,0,24,0
405,0,0,59,0
397,0,0,58,0
316,0,0,48,0
308,0,0,47,0
312,0,0,45,0
304,0,0,44,0
41,0,0,5,0
68,0,0,8,0
64,0,0,8,0
67,0,0,8,0
64,0,0,8,0
67,0,0,7,0
140,0,0,23,0
132,0,0,22,0
138,0,0,22,0
130,0,0,21,0
134,0,0,20,0
126,0,0,19,0
132,0,0,19,0
124,0,0,18,0
86,0,0,9,0
141,0,0,18,0
133,0,0,17,0
79,0,0,10,0
71,0,0,9,0
91,0,0,9,0
99,0,0,11,0
91,0,0,10,0
42,0,0,5,0
70,0,0,8,0
64,0,0,8,0
107,0,0,15,0
99,0,0,14,0
98,0,0,15,0
90,0,0,14,0
105,0,0,15,0
97,0,0,14,0
103,0,0,14,0
95,0,0,13,0
57,0,0,7,0
377,0,0,52,0
369,0,0,51,0
310,0,0,45,0
302,0,0,44,0
317,0,0,45,0
309,0,0,44,0
314,0,0,44,0
306,0,0,43,0
84,0,0,9,0
156,0,1,30,0
148,0,1,29,0
83,0,0,11,0
75,0,0,10,0
64,0,0,8,0
67,0,0,7,0
71,0,0,8,0
73,0,0,10,0
83,0,0,9,0
362,0,0,49,0
354,0,0,48,0
331,0,0,46,0
323,0,0,45,0
318,0,0,44,0
310,0,0,43,0
78,0,0,9,0
47,0,0,6,0
61,0,0,6,0
124,0,0,21,0
204,0,0,32,0
196,0,0,31,0
186,0,1,37,0
178,0,1,36,0
139,0,0,23,0
131,0,0,22,0
133,0,0,22,0
125,0,0,21,0
183,0,0,23,0
175,0,0,22,0
130,0,0,20,0
122,0,0,19,0
128,0,0,19,0
120,0,0,18,0
79,0,0,10,0
71,0,0,9,0
135,0,0,15,0
127,0,0,14,0
99,0,0,11,0
91,0,0,10,0
87,0,0,10,0
105,0,0,15,0
97,0,0,14,0
148,0,1,27,0
140,0,1,26,0
110,0,0,17,0
102,0,0,16,0
103,0,0,14,0
95,0,0,13,0
47,0,0,7,0
59,0,0,7,0
312,0,0,45,0
304,0,0,44,0
90,0,0,9,0
83,0,0,11,0
75,0,0,10,0
54,0,0,8,0
63,0,0,8,0
47,0,0,7,0
82,0,0,9,0
68,0,0,8,0
87,0,0,9,0
69,0,0,7,0
307,0,0,40,0
299,0,0,39,0
55,0,0,6,0
80,0,0,9,0
75,0,0,8,0
93,0,0,9,0
67,0,0,8,0
143,0,0,25,0
135,0,0,24,0
140,0,0,24,0
132,0,0,23,0
50,0,0,6,0
211,0,0,26,0
203,0,0,25,0
130,0,0,19,0
122,0,0,18,0
132,0,0,18,0
124,0,0,17,0
61,0,0,6,0
57,0,0,7,0
79,0,0,10,0
71,0,0,9,0
164,0,1,27,0
156,0,1,26,0
99,0,0,11,0
91,0,0,10,0
56,0,0,7,0
143,0,1,23,0
135,0,1,22,0
97,0,0,15,0
89,0,0,14,0
110,0,0,17,0
102,0,0,16,0
103,0,0,14,0
95,0,0,13,0
82,0,0,10,0
67,0,0,8,0
361,0,0,50,0
353,0,0,49,0
361,0,0,49,0
353,0,0,48,0
73,0,0,10,0
83,0,0,11,0
75,0,0,10,0
84,0,0,9,0
93,0,0,10,0
67,0,0,7,0
315,0,0,46,0
307,0,0,45,0
302,0,0,44,0
294,0,0,43,0
309,0,0,44,0
301,0,0,43,0
300,0,0,42,0
292,0,0,41,0
83,0,0,10,0
83,0,0,10,0
58,0,0,7,0
64,0,0,7,0
123,0,0,21,0
135,0,0,23,0
127,0,0,22,0
145,0,0,26,0
137,0,0,25,0
132,0,0,22,0
124,0,0,21,0
131,0,0,20,0
123,0,0,19,0
129,0,0,19,0
121,0,0,18,0
83,0,0,11,0
75,0,0,10,0
118,0,1,19,0
110,0,1,18,0
79,0,0,10,0
71,0,0,9,0
77,0,0,8,0
113,0,1,20,0
105,0,1,19,0
99,0,0,11,0
91,0,0,10,0
49,0,0,6,0
87,0,0,9,0
109,0,0,17,0
101,0,0,16,0
107,0,0,16,0
99,0,0,15,0
364,0,1,57,0
356,0,1,56,0
305,0,0,41,0
297,0,0,40,0
71,0,0,9,0
83,0,0,11,0
75,0,0,10,0
73,0,0,7,0
68,0,0,8,0
82,0,0,9,0
49,0,0,6,0
67,0,0,7,0
489,0,0,64,0
481,0,0,63,0
308,0,0,44,0
300,0,0,43,0
331,0,0,44,0
323,0,0,43,0
320,0,0,43,0
312,0,0,42,0
61,0,0,9,0
76,0,0,8,0
74,0,0,10,0
67,0,0,8,0
69,0,0,7,0
124,0,0,21,0
212,0,0,30,0
204,0,0,29,0
137,0,0,24,0
129,0,0,23,0
133,0,0,22,0
125,0,0,21,0
93,0,0,9,0
123,0,0,17,0
207,0,0,30,0
199,0,0,29,0
132,0,0,18,0
124,0,0,17,0
79,0,0,10,0
71,0,0,9,0
162,0,0,19,0
154,0,0,18,0
99,0,0,11,0
91,0,0,10,0
41,0,0,5,0
110,0,0,17,0
102,0,0,16,0
105,0,0,15,0
97,0,0,14,0
108,0,0,16,0
100,0,0,15,0
77,0,0,9,0
51,0,0,6,0
59,0,0,7,0
364,0,1,56,0
356,0,1,55,0
310,0,0,42,0
302,0,0,41,0
301,0,0,40,0
293,0,0,39,0
148,0,0,17,0
140,0,0,16,0
85,0,0,11,0
77,0,0,10,0
83,0,0,11,0
75,0,0,10,0
41,0,0,5,0
41,0,0,5,0
367,0,0,48,0
359,0,0,47,0
366,0,0,46,0
358,0,0,45,0
77,0,0,9,0
79,0,0,10,0
78,0,0,9,0
77,0,0,9,0
42,0,0,6,0
206,0,0,32,0
198,0,0,31,0
140,0,0,23,0
132,0,0,22,0
137,0,0,22,0
129,0,0,21,0
133,0,0,19,0
125,0,0,18,0
135,0,0,18,0
127,0,0,17,0
72,0,0,8,0
121,0,1,20,0
113,0,1,19,0
79,0,0,10,0
71,0,0,9,0
69,0,0,7,0
99,0,0,11,0
91,0,0,10,0
86,0,0,9,0
143,0,1,23,0
135,0,1,22,0
110,0,0,17,0
102,0,0,16,0
319,0,0,44,0
311,0,0,43,0
303,0,0,43,0
295,0,0,42,0
325,0,0,46,0
317,0,0,45,0
319,0,0,43,0
311,0,0,42,0
85,0,0,12,0
77,0,0,11,0
148,0,0,18,0
140,0,0,17,0
83,0,0,11,0
75,0,0,10,0
59,0,0,7,0
78,0,0,9,0
47,0,0,6,0
54,0,0,7,0
306,0,0,44,0
298,0,0,43,0
309,0,0,41,0
301,0,0,40,0
69,0,0,8,0
59,0,0,7,0
79,0,0,10,0
41,0,0,5,0
74,0,0,9,0
59,0,0,6,0
137,0,0,23,0
129,0,0,22,0
127,0,0,22,0
119,0,0,21,0
136,0,0,23,0
128,0,0,22,0
133,0,0,22,0
125,0,0,21,0
61,0,0,6,0
134,0,0,19,0
126,0,0,18,0
134,0,0,19,0
126,0,0,18,0
130,0,0,18,0
122,0,0,17,0
144,0,0,16,0
136,0,0,15,0
79,0,0,10,0
71,0,0,9,0
69,0,0,8,0
99,0,0,11,0
91,0,0,10,0
110,0,0,17,0
102,0,0,16,0
103,0,0,14,0
95,0,0,13,0
56,0,0,7,0
64,0,0,8,0
57,0,0,7,0
47,0,0,7,0
846,0,0,153,0
838,0,0,152,0
302,0,0,43,0
294,0,0,42,0
300,0,0,43,0
292,0,0,42,0
67,0,0,9,0
85,0,0,11,0
77,0,0,10,0
83,0,0,11,0
75,0,0,10,0
77,0,0,9,0
290,0,0,39,0
305,0,0,41,0
297,0,0,40,0
299,0,0,40,0
291,0,0,39,0
63,0,0,7,0
56,0,0,7,0
63,0,0,8,0
58,0,0,7,0
179,0,0,25,0
171,0,0,24,0
141,0,0,24,0
133,0,0,23,0
199,0,0,28,0
191,0,0,27,0
137,0,0,22,0
129,0,0,21,0
137,0,0,21,0
129,0,0,20,0
73,0,0,7,0
83,0,0,11,0
75,0,0,10,0
121,0,1,20,0
113,0,1,19,0
79,0,0,10,0
71,0,0,9,0
83,0,0,9,0
154,0,0,15,0
146,0,0,14,0
99,0,0,11,0
91,0,0,10,0
95,0,0,9,0
163,0,0,19,0
155,0,0,18,0
178,0,0,26,0
170,0,0,25,0
110,0,0,17,0
102,0,0,16,0
103,0,0,14,0
95,0,0,13,0
67,0,0,8,0
325,0,0,49,0
317,0,0,48,0
308,0,0,44,0
300,0,0,43,0
83,0,0,11,0
75,0,0,10,0
67,0,0,8,0
56,0,0,7,0
101,0,0,10,0
316,0,0,46,0
308,0,0,45,0
317,0,0,46,0
309,0,0,45,0
90,0,0,9,0
96,0,0,9,0
68,0,0,8,0
178,0,1,31,0
170,0,1,30,0
140,0,0,23,0
132,0,0,22,0
138,0,0,22,0
130,0,0,21,0
140,0,0,21,0
132,0,0,20,0
134,0,0,18,0
126,0,0,17,0
79,0,0,10,0
71,0,0,9,0
103,0,0,12,0
95,0,0,11,0
99,0,0,11,0
91,0,0,10,0
148,0,1,25,0
140,0,1,24,0
105,0,0,15,0
97,0,0,14,0
108,0,0,16,0
100,0,0,15,0
91,0,0,9,0
390,0,1,60,0
382,0,1,59,0
301,0,0,39,0
293,0,0,38,0
316,0,0,43,0
308,0,0,42,0
317,0,0,43,0
309,0,0,42,0
73,0,0,11,0
65,0,0,10,0
83,0,0,11,0
75,0,0,10,0
69,0,0,8,0
67,0,0,8,0
102,0,0,10,0
70,0,0,8,0
58,0,0,7,0
68,0,0,8,0
322,0,0,46,0
314,0,0,45,0
316,0,0,44,0
308,0,0,43,0
87,0,0,9,0
55,0,0,6,0
68,0,0,8,0
82,0,0,9,0
67,0,0,7,0
72,0,0,8,0
63,0,0,8,0
142,0,0,25,0
134,0,0,24,0
158,0,0,28,1
150,0,0,27,1
137,0,0,24,0
129,0,0,23,0
140,0,0,24,0
132,0,0,23,0
57,0,0,6,0
68,0,0,8,0
152,0,0,26,0
144,0,0,25,0
131,0,0,19,0
123,0,0,18,0
82,0,0,11,0
74,0,0,10,0
79,0,0,10,0
71,0,0,9,0
55,0,0,6,0
154,0,0,18,0
146,0,0,17,0
99,0,0,11,0
91,0,0,10,0
107,0,0,15,0
99,0,0,14,0
105,0,0,15,0
97,0,0,14,0
103,0,0,14,0
95,0,0,13,0
468,0,0,63,0
460,0,0,62,0
316,0,0,42,0
308,0,0,41,0
315,0,0,42,0
307,0,0,41,0
112,0,1,20,0
104,0,1,19,0
83,0,0,11,0
75,0,0,10,0
49,0,0,6,0
69,0,0,9,0
49,0,0,6,0
320,0,0,42,0
312,0,0,41,0
340,0,0,43,0
332,0,0,42,0
316,0,0,41,0
308,0,0,40,0
70,0,0,8,0
86,0,0,9,0
61,0,0,6,0
201,0,0,32,0
193,0,0,31,0
134,0,0,23,0
126,0,0,22,0
132,0,0,22,0
124,0,0,21,0
208,0,1,37,0
200,0,1,36,0
136,0,0,20,0
128,0,0,19,0
132,0,0,19,0
124,0,0,18,0
135,0,0,18,0
127,0,0,17,0
79,0,0,10,0
71,0,0,9,0
103,0,0,12,0
95,0,0,11,0
99,0,0,11,0
91,0,0,10,0
165,0,0,22,0
157,0,0,21,0
105,0,0,15,0
97,0,0,14,0
108,0,0,16,0
100,0,0,15,0
49,0,0,6,0
366,0,1,52,0
358,0,1,51,0
330,0,0,42,0
322,0,0,41,0
330,0,0,42,0
322,0,0,41,0
80,0,0,9,0
70,0,0,8,0
74,0,0,10,0
83,0,0,11,0
75,0,0,10,0
88,0,0,9,0
347,0,0,55,0
339,0,0,54,0
326,0,0,48,0
318,0,0,47,0
84,0,0,9,0
78,0,0,9,0
64,0,0,8,0
38,0,0,6,0
67,0,0,7,0
196,0,1,40,0
188,0,1,39,0
146,0,0,26,0
138,0,0,25,0
137,0,0,22,0
129,0,0,21,0
137,0,0,21,0
129,0,0,20,0
135,0,0,20,0
127,0,0,19,0
69,0,0,9,0
143,0,0,16,0
135,0,0,15,0
79,0,0,10,0
71,0,0,9,0
135,0,0,15,0
127,0,0,14,0
99,0,0,11,0
91,0,0,10,0
68,0,0,8,0
156,0,1,25,0
148,0,1,24,0
110,0,0,17,0
102,0,0,16,0
108,0,0,16,0
100,0,0,15,0
67,0,0,8,0
336,0,0,48,0
328,0,0,47,0
306,0,0,47,0
298,0,0,46,0
339,0,0,50,0
331,0,0,49,0
332,0,0,47,0
324,0,0,46,0
89,0,0,10,0
73,0,0,11,0
65,0,0,10,0
83,0,0,11,0
75,0,0,10,0
38,0,0,6,0
67,0,0,8,0
64,0,0,9,0
88,0,0,9,0
334,0,0,43,0
452,0,0,58,0
444,0,0,57,0
351,0,0,47,0
343,0,0,46,0
343,0,0,44,0
335,0,0,43,0
56,0,0,7,0
54,0,0,7,0
61,0,0,9,0
78,0,0,9,0
85,0,0,9,0
73,0,0,9,0
77,0,0,9,0
78,0,0,9,0
141,0,0,23,0
133,0,0,22,0
168,0,1,33,0
160,0,1,32,0
139,0,0,23,0
131,0,0,22,0
137,0,0,22,0
129,0,0,21,0
92,0,0,9,0
62,0,0,8,0
692,0,0,129,0
684,0,0,128,0
137,0,0,21,0
129,0,0,20,0
129,0,0,18,0
121,0,0,17,0
79,0,0,10,0
71,0,0,9,0
69,0,0,7,0
99,0,0,11,0
91,0,0,10,0
186,0,1,36,0
178,0,1,35,0
110,0,0,17,0
102,0,0,16,0
103,0,0,14,0
95,0,0,13,0
323,0,0,44,0
415,0,1,67,0
407,0,1,66,0
329,0,0,45,0
321,0,0,44,0
332,0,0,45,0
324,0,0,44,0
74,0,0,10,0
134,0,0,21,0
126,0,0,20,0
83,0,0,11,0
75,0,0,10,0
87,0,0,10,0
56,0,0,7,0
83,0,0,10,0
303,0,0,42,0
295,0,0,41,0
302,0,0,40,0
294,0,0,39,0
56,0,0,6,0
131,0,0,23,0
139,0,0,23,0
131,0,0,22,0
140,0,0,24,0
132,0,0,23,0
149,0,0,20,0
141,0,0,19,0
144,0,0,20,0
136,0,0,19,0
142,0,0,22,0
134,0,0,21,0
133,0,0,19,0
125,0,0,18,0
141,0,0,18,0
133,0,0,17,0
79,0,0,10,0
71,0,0,9,0
90,0,0,10,0
99,0,0,11,0
91,0,0,10,0
45,0,0,6,0
99,0,0,15,0
217,0,0,30,0
209,0,0,29,0
108,0,0,16,0
100,0,0,15,0
320,0,0,44,0
312,0,0,43,0
333,0,0,46,0
325,0,0,45,0
324,0,0,43,0
316,0,0,42,0
89,0,0,10,0
83,0,0,11,0
75,0,0,10,0
76,0,0,8,0
99,0,0,9,0
55,0,0,6,0
68,0,0,8,0
377,0,0,47,1
369,0,0,46,1
316,0,0,42,1
308,0,0,41,1
317,0,0,42,1
309,0,0,41,1
50,0,0,7,0
51,0,0,6,0
56,0,0,7,0
61,0,0,8,0
67,0,0,7,0
65,0,0,7,0
51,0,0,7,0
202,0,0,32,0
194,0,0,31,0
124,0,0,22,0
116,0,0,21,0
141,0,0,25,0
133,0,0,24,0
139,0,0,24,0
131,0,0,23,0
192,0,0,26,0
184,0,0,25,0
134,0,0,19,0
126,0,0,18,0
81,0,0,11,0
73,0,0,10,0
247,0,0,31,0
239,0,0,30,0
79,0,0,10,0
71,0,0,9,0
56,0,0,7,0
87,0,0,9,0
78,0,0,9,0
91,0,0,11,0
83,0,0,10,0
99,0,0,11,0
91,0,0,10,0
99,0,0,15,0
110,0,0,17,0
102,0,0,16,0
108,0,0,16,0
100,0,0,15,0
510,0,0,66,0
502,0,0,65,0
384,0,1,58,0
376,0,1,57,0
344,0,0,46,0
336,0,0,45,0
341,0,0,45,0
333,0,0,44,0
146,0,0,19,0
138,0,0,18,0
84,0,0,14,0
76,0,0,13,0
83,0,0,11,0
75,0,0,10,0
50,0,0,7,0
56,0,0,7,0
77,0,0,9,0
103,0,0,10,0
292,0,0,42,0
284,0,0,41,0
291,0,0,41,0
283,0,0,40,0
87,0,0,9,0
55,0,0,7,0
100,0,0,9,0
211,0,1,43,0
203,0,1,42,0
142,0,0,25,0
134,0,0,24,0
140,0,0,24,0
132,0,0,23,0
211,0,1,40,0
203,0,1,39,0
183,0,0,23,0
175,0,0,22,0
130,0,0,19,0
122,0,0,18,0
128,0,0,18,0
120,0,0,17,0
61,0,0,6,0
248,0,0,31,0
240,0,0,30,0
130,0,1,19,0
122,0,1,18,0
79,0,0,10,0
71,0,0,9,0
164,0,0,17,0
156,0,0,16,0
77,0,0,11,0
69,0,0,10,0
99,0,0,11,0
91,0,0,10,0
108,0,0,17,0
100,0,0,16,0
110,0,0,17,0
102,0,0,16,0
108,0,0,16,0
100,0,0,15,0
74,0,0,10,0
341,0,0,46,0
333,0,0,45,0
325,0,0,43,0
317,0,0,42,0
337,0,0,45,0
329,0,0,44,0
89,0,0,10,0
134,0,0,21,0
126,0,0,20,0
85,0,0,11,0
77,0,0,10,0
83,0,0,11,0
75,0,0,10,0
379,0,1,61,0
371,0,1,60,0
313,0,0,44,0
305,0,0,43,0
65,0,0,8,0
59,0,0,6,0
49,0,0,6,0
133,0,0,22,0
125,0,0,21,0
62,0,0,6,0
127,0,0,19,0
119,0,0,18,0
130,0,0,18,0
122,0,0,17,0
79,0,0,10,0
71,0,0,9,0
139,0,1,20,0
131,0,1,19,0
77,0,0,11,0
69,0,0,10,0
99,0,0,11,0
91,0,0,10,0
104,0,0,15,0
96,0,0,14,0
107,0,0,16,0
99,0,0,15,0
318,0,0,43,0
310,0,0,42,0
302,0,0,39,0
294,0,0,38,0
83,0,0,11,0
75,0,0,10,0
38,0,0,6,0
81,0,0,9,0
64,0,0,8,0
326,0,0,45,0
318,0,0,44,0
326,0,0,44,0
318,0,0,43,0
68,0,0,8,0
73,0,0,10,0
59,0,0,7,0
51,0,0,6,0
72,0,0,8,0
146,0,0,26,0
138,0,0,25,0
133,0,0,22,0
125,0,0,21,0
68,0,0,8,0
59,0,0,7,0
171,0,1,27,0
163,0,1,26,0
125,0,0,19,0
117,0,0,18,0
123,0,0,18,0
115,0,0,17,0
73,0,0,8,0
131,0,1,19,0
123,0,1,18,0
133,0,0,14,0
125,0,0,13,0
164,0,0,17,0
156,0,0,16,0
82,0,0,9,0
171,0,0,24,0
163,0,0,23,0
105,0,0,15,0
97,0,0,14,0
108,0,0,16,0
100,0,0,15,0
82,0,0,9,0
400,0,0,50,0
392,0,0,49,0
324,0,0,43,0
316,0,0,42,0
325,0,0,42,0
317,0,0,41,0
85,0,0,12,0
77,0,0,11,0
83,0,0,11,0
75,0,0,10,0
47,0,0,7,0
68,0,0,8,0
88,0,0,9,0
396,0,1,60,0
388,0,1,59,0
387,0,1,62,0
379,0,1,61,0
345,0,0,49,0
337,0,0,48,0
343,0,0,47,0
335,0,0,46,0
66,0,0,8,0
93,0,0,9,0
63,0,0,7,0
63,0,0,8,0
56,0,0,7,0
137,0,0,23,0
129,0,0,22,0
194,0,0,30,0
186,0,0,29,0
135,0,0,23,0
127,0,0,22,0
133,0,0,22,0
125,0,0,21,0
68,0,0,8,0
127,0,0,18,0
144,0,0,21,0
136,0,0,20,0
137,0,0,20,0
129,0,0,19,0
138,0,0,20,0
130,0,0,19,0
136,0,0,19,0
128,0,0,18,0
79,0,0,10,0
71,0,0,9,0
59,0,0,7,0
99,0,0,11,0
91,0,0,10,0
55,0,0,6,0
112,0,0,18,0
104,0,0,17,0
110,0,0,17,0
102,0,0,16,0
108,0,0,16,0
100,0,0,15,0
332,0,0,43,0
324,0,0,42,0
153,0,0,22,0
145,0,0,21,0
83,0,0,11,0
75,0,0,10,0
79,0,0,9,0
78,0,0,9,0
57,0,0,7,0
312,0,0,43,0
304,0,0,42,0
317,0,0,42,0
309,0,0,41,0
318,0,0,42,0
310,0,0,41,0
87,0,0,9,0
47,0,0,7,0
51,0,0,6,0
76,0,0,8,0
135,0,0,23,0
127,0,0,22,0
133,0,0,22,0
125,0,0,21,0
135,0,0,21,0
